dataSize,responseTime
1500,13.7205
1500,7.2060
1500,13.0308
1500,11.0488
1500,8.5991
1500,8.6129
1500,8.3751
1500,8.7712
1500,8.9093
1500,8.6839
1500,8.7011
1500,8.5410
1500,8.8733
1500,10.8899
1500,10.9078
1500,10.8502
1500,10.8253
1500,10.9113
1500,11.0812
1500,11.4979
1500,11.3107
1500,10.9494
1500,11.4702
1500,11.2813
1500,10.9929
1500,11.2802
1500,11.3126
1500,11.0325
1500,11.2879
1500,11.6048
1500,11.7815
1500,11.4628
1500,11.5635
1500,11.3788
1500,12.0404
1500,11.7511
1500,11.5882
1500,11.7567
1500,11.8358
1500,11.6192
1500,11.9399
1500,12.1776
1500,12.1172
1500,12.3648
1500,12.2170
1500,12.4615
1500,11.6748
1500,4.1335
1500,9.5034
1500,10.4886
1500,6.8529
1500,7.1806
1500,7.2646
1500,11.3653
1500,10.9735
1500,11.8270
1500,11.3970
1500,11.7366
1500,11.1382
1500,11.8968
1500,11.1192
1500,11.1274
1500,11.2869
1500,11.3484
1500,11.9847
1500,12.0974
1500,12.0639
1500,12.2130
1500,12.0041
1500,11.6718
1500,11.3813
1500,11.4813
1500,12.1532
1500,11.4725
1500,11.6697
1500,12.0806
1500,11.9842
1500,10.7856
1500,11.4918
1500,11.4830
1500,12.3299
1500,12.2021
1500,11.7538
1500,12.2599
1500,11.6264
1500,11.9505
1500,12.0319
1500,11.7480
1500,11.9293
1500,11.8812
1500,11.7500
1500,12.2983
1500,11.8736
1500,12.4087
1500,12.5786
1500,12.2858
1500,12.5135
1500,4.0127
1500,9.0230
1500,9.0230
1500,10.0417
1500,7.8042
1500,6.6290
1500,6.6310
1500,6.9613
1500,7.2105
1500,9.2683
1500,8.4627
1500,9.4237
1500,9.5169
1500,9.0299
1500,8.3852
1500,9.2360
1500,8.8461
1500,10.3988
1500,9.5326
1500,9.6100
1500,9.4377
1500,9.3933
1500,7.6468
1500,8.7492
1500,8.8105
1500,8.6872
1500,9.3182
1500,9.1838
1500,8.6828
1500,8.9285
1500,9.6386
1500,9.6588
1500,9.1694
1500,8.8518
1500,9.2249
1500,9.6330
1500,9.4177
1500,9.3623
1500,9.6180
1500,10.0579
1500,8.8082
1500,9.0336
1500,8.9250
1500,8.9468
1500,8.9516
1500,8.9713
1500,8.9399
1500,9.0590
1500,8.9776
1500,9.5713
1500,3.4015
1500,15.1138
1500,8.5900
1500,7.3364
1500,9.5345
1500,9.3876
1500,9.1992
1500,9.2157
1500,9.3314
1500,9.3568
1500,9.6299
1500,9.5488
1500,9.1803
1500,9.3932
1500,9.4130
1500,9.3147
1500,9.7257
1500,9.2347
1500,9.6551
1500,9.7484
1500,9.2252
1500,9.3704
1500,9.7130
1500,9.6796
1500,9.2865
1500,9.5001
1500,9.2548
1500,9.3832
1500,9.4596
1500,9.6628
1500,9.7152
1500,9.5472
1500,9.5259
1500,9.4548
1500,9.7503
1500,9.6597
1500,10.0492
1500,9.8113
1500,9.6971
1500,9.7092
1500,9.1224
1500,9.8258
1500,9.8159
1500,9.9242
1500,10.1075
1500,9.7025
1500,9.8087
1500,10.1524
1500,9.6962
1500,10.0076
1500,2.2607
1500,14.0913
1500,7.3928
1500,6.8524
1500,7.6811
1500,7.5499
1500,7.8580
1500,7.6093
1500,7.6540
1500,7.5531
1500,7.8132
1500,7.7023
1500,7.9826
1500,7.6450
1500,7.8489
1500,7.6816
1500,8.1574
1500,7.8428
1500,8.1460
1500,8.3993
1500,7.9845
1500,7.9713
1500,7.9310
1500,8.2588
1500,8.0020
1500,8.1244
1500,8.1684
1500,8.2051
1500,8.3761
1500,8.2340
1500,8.3066
1500,8.0795
1500,8.0994
1500,7.8870
1500,8.3759
1500,7.9315
1500,7.9761
1500,8.0795
1500,8.0641
1500,7.9710
1500,8.2871
1500,8.2560
1500,8.1765
1500,8.4271
1500,8.3420
1500,8.0996
1500,8.1271
1500,8.1709
1500,8.4504
1500,8.2202
1500,5.0698
1500,11.7313
1500,13.3534
1500,13.1488
1500,13.5581
1500,18.0700
1500,13.5852
1500,12.5651
1500,19.8546
1500,12.8713
1500,12.7794
1500,13.9402
1500,13.8977
1500,14.2785
1500,18.0352
1500,12.7793
1500,12.1390
1500,12.0591
1500,12.2892
1500,12.6118
1500,12.0411
1500,10.5647
1500,11.9624
1500,12.8822
1500,12.5916
1500,11.9115
1500,11.1904
1500,11.2508
1500,11.2998
1500,11.2560
1500,11.3098
1500,11.3022
1500,11.4224
1500,10.9430
1500,11.3983
1500,10.8621
1500,11.8243
1500,11.7507
1500,11.4443
1500,11.9127
1500,11.3860
1500,12.0223
1500,20.4245
1500,12.7919
1500,12.9810
1500,12.8632
1500,13.0408
1500,12.6332
1500,12.8411
1500,12.8288
1500,12.9629
1500,15.3783
1500,13.4653
1500,13.2996
1500,13.3816
1500,13.4155
1500,12.6423
1500,13.4421
1500,13.7363
1500,13.6039
1500,13.5076
1500,13.6212
1500,13.8264
1500,13.7176
1500,12.1635
1500,13.6728
1500,13.7428
1500,12.3151
1500,13.7225
1500,14.0066
1500,10.1467
1500,14.0315
1500,12.3328
1500,14.1368
1500,13.8973
1500,13.9600
1500,12.4536
1500,12.3952
1500,12.4344
1500,14.0676
1500,12.5023
1500,12.6106
1500,13.9688
1500,12.6133
1500,12.6068
1500,12.5381
1500,14.2336
1500,12.4933
1500,12.5608
1500,12.6552
1500,14.3267
1500,12.5525
1500,12.6571
1500,12.6461
1500,12.5717
1500,14.2255
1500,13.3601
1500,12.7363
1500,12.6839
1500,10.5323
1500,10.5195
1500,12.8591
1500,12.8620
1500,7.5116
1500,8.0895
1500,12.5470
1500,7.7159
1500,7.7594
1500,8.0634
1500,7.3130
1500,8.3485
1500,9.0816
1500,9.6614
1500,9.5872
1500,9.4100
1500,9.7167
1500,9.7113
1500,9.8889
1500,9.9873
1500,16.1649
1500,11.1020
1500,11.1699
1500,10.7843
1500,11.8583
1500,11.9010
1500,11.7239
1500,11.2510
1500,12.1355
1500,11.3185
1500,12.0805
1500,10.7467
1500,12.4023
1500,10.9387
1500,10.9047
1500,11.3242
1500,10.8324
1500,11.2405
1500,10.8535
1500,11.1465
1500,11.2298
1500,10.7134
1500,11.4796
1500,11.4367
1500,10.8076
1500,11.1730
1500,11.5461
1500,11.3610
1500,11.1381
1500,11.5865
1500,12.4016
1500,12.6598
1500,12.3529
1500,12.0877
1500,11.8249
1500,8.7353
1500,8.4646
1500,9.9823
1500,11.8313
1500,13.1045
1500,9.0335
1500,11.0387
1500,15.9621
1500,9.5517
1500,9.3867
1500,9.4531
1500,9.5694
1500,10.2069
1500,9.5413
1500,12.0822
1500,9.7986
1500,9.6290
1500,9.7816
1500,9.9938
1500,10.7996
1500,10.1806
1500,9.6281
1500,11.6969
1500,9.5496
1500,10.0040
1500,9.8331
1500,9.7454
1500,10.3580
1500,10.3544
1500,12.3683
1500,10.5803
1500,10.7833
1500,10.4696
1500,10.6628
1500,10.3994
1500,13.0431
1500,10.8095
1500,11.5101
1500,12.8854
1500,10.8728
1500,10.9982
1500,11.1193
1500,10.8329
1500,10.9295
1500,11.9058
1500,11.5209
1500,11.2643
1500,10.0909
1500,9.3263
1500,9.4907
1500,11.6608
1500,12.1851
1500,13.0963
1500,10.3884
1500,13.8756
1500,12.2848
1500,11.7448
1500,13.6734
1500,13.9307
1500,11.0213
1500,13.0031
1500,14.1832
1500,11.8245
1500,14.6658
1500,10.6235
1500,10.9399
1500,10.7088
1500,14.4567
1500,10.8896
1500,13.4442
1500,10.8086
1500,10.9963
1500,11.9915
1500,11.8139
1500,13.8712
1500,11.4085
1500,10.9722
1500,11.5049
1500,11.1537
1500,14.0608
1500,12.7234
1500,11.1028
1500,13.0023
1500,12.2575
1500,13.3008
1500,11.1685
1500,12.0380
1500,12.0353
1500,11.8996
1500,11.2278
1500,14.7963
1500,13.0241
1500,10.6770
1500,11.6580
1500,12.5358
1500,11.8639
1500,11.6530
1500,10.1009
1500,10.2568
1500,10.7449
1500,6.0913
1500,5.8808
1500,7.5123
1500,6.8118
1500,6.8981
1500,6.9146
1500,7.0323
1500,8.3914
1500,6.5336
1500,5.8906
1500,7.1987
1500,6.8402
1500,9.2238
1500,8.5677
1500,8.6306
1500,7.5011
1500,8.5646
1500,9.2674
1500,8.2716
1500,9.7486
1500,9.5622
1500,8.3050
1500,9.1145
1500,10.0746
1500,9.7421
1500,9.3516
1500,7.9905
1500,9.4253
1500,8.7412
1500,9.5900
1500,9.4064
1500,9.7932
1500,9.6067
1500,9.4303
1500,8.9060
1500,9.0405
1500,9.2027
1500,10.3061
1500,10.3940
1500,10.0020
1500,9.9093
1500,9.7138
1500,9.8593
1500,10.5761
1500,8.2098
1500,9.5940
1500,10.3379
1500,11.5030
1500,9.8985
1500,10.2765
1500,10.2160
1500,10.1630
1500,10.1792
1500,9.9327
1500,10.0683
1500,10.1363
1500,12.6275
1500,9.3551
1500,8.8706
1500,8.6947
1500,9.7385
1500,8.8101
1500,8.7811
1500,9.6862
1500,10.0546
1500,10.1822
1500,10.2964
1500,9.8188
1500,10.4985
1500,9.9018
1500,10.0572
1500,9.8403
1500,9.7780
1500,11.0421
1500,10.1001
1500,10.0327
1500,10.0642
1500,10.6071
1500,10.3297
1500,10.2800
1500,10.7760
1500,10.8381
1500,10.4550
1500,10.2843
1500,10.9026
1500,10.3784
1500,10.7953
1500,10.5598
1500,10.9114
1500,10.3865
1500,10.4377
1500,10.8448
1500,10.5345
